min,max,count,mean,year,month,type,index,lat,long
85.0,118.0,81,99.55555555555556,0s_e,ev,2.1_,1339,22.33077,71.57031
68.0,90.0,90,80.05555555555556,0s_e,ev,2.1_,1340,22.33077,71.64994
54.0,81.0,81,66.81481481481481,0s_e,ev,2.1_,1341,22.33077,71.72956
42.0,59.0,90,50.422222222222224,0s_e,ev,2.1_,1342,22.33077,71.80919
26.0,46.0,81,35.135802469135804,0s_e,ev,2.1_,1343,22.33077,71.88882
12.0,28.0,90,19.61111111111111,0s_e,ev,2.1_,1344,22.33077,71.96844
9.0,15.0,90,10.811111111111112,0s_e,ev,2.1_,1345,22.33077,72.04807
7.0,9.0,81,8.024691358024691,0s_e,ev,2.1_,1346,22.33077,72.12769
6.0,8.0,90,7.222222222222222,0s_e,ev,2.1_,1347,22.33077,72.20732
5.0,7.0,81,6.2592592592592595,0s_e,ev,2.1_,1348,22.33077,72.28694
3.0,8.0,72,5.75,0s_e,ev,2.1_,1349,22.33077,72.36657
3.0,7.0,75,6.4,0s_e,ev,2.1_,1350,22.33077,72.44619
5.0,8.0,90,6.2555555555555555,0s_e,ev,2.1_,1351,22.33077,72.52582
5.0,20.0,81,10.469135802469136,0s_e,ev,2.1_,1352,22.33077,72.60544
7.0,24.0,90,18.955555555555556,0s_e,ev,2.1_,1353,22.33077,72.68507
16.0,27.0,90,20.68888888888889,0s_e,ev,2.1_,1354,22.33077,72.76469
21.0,28.0,81,24.666666666666668,0s_e,ev,2.1_,1355,22.33077,72.84432
7.0,32.0,90,24.92222222222222,0s_e,ev,2.1_,1356,22.33077,72.92394
10.0,34.0,81,29.641975308641975,0s_e,ev,2.1_,1357,22.33077,73.00357
10.0,37.0,90,28.788888888888888,0s_e,ev,2.1_,1358,22.33077,73.08319
31.0,41.0,81,36.27160493827161,0s_e,ev,2.1_,1359,22.33077,73.16282
34.0,50.0,90,39.15555555555556,0s_e,ev,2.1_,1360,22.33077,73.24244
36.0,61.0,81,47.46913580246913,0s_e,ev,2.1_,1361,22.33077,73.32207
44.0,73.0,90,57.43333333333333,0s_e,ev,2.1_,1362,22.33077,73.40169
57.0,111.0,90,72.61111111111111,0s_e,ev,2.1_,1363,22.33077,73.48132
75.0,142.0,81,96.60493827160494,0s_e,ev,2.1_,1364,22.33077,73.56094
82.0,254.0,90,117.5111111111111,0s_e,ev,2.1_,1365,22.33077,73.64057
88.0,180.0,81,112.92592592592592,0s_e,ev,2.1_,1366,22.33077,73.72019
89.0,114.0,90,100.35555555555555,0s_e,ev,2.1_,1367,22.33077,73.79982
101.0,129.0,81,112.91358024691358,0s_e,ev,2.1_,1368,22.33077,73.87944
117.0,150.0,90,132.16666666666666,0s_e,ev,2.1_,1369,22.33077,73.95907
137.0,256.0,81,169.7037037037037,0s_e,ev,2.1_,1370,22.33077,74.03869
174.0,337.0,90,241.3,0s_e,ev,2.1_,1371,22.33077,74.11832
223.0,323.0,90,267.8666666666667,0s_e,ev,2.1_,1372,22.33077,74.19794
2.0,31.0,90,13.322222222222223,0s_e,ev,2.1_,1373,22.25017,69.02231
2.0,43.0,100,28.8,0s_e,ev,2.1_,1374,22.25017,69.10194
0.0,39.0,84,6.2023809523809526,0s_e,ev,2.1_,1375,22.25017,69.18156
0.0,26.0,65,11.461538461538462,0s_e,ev,2.1_,1376,22.25017,69.26119
3.0,51.0,100,24.32,0s_e,ev,2.1_,1377,22.25017,69.34081
4.0,43.0,90,20.988888888888887,0s_e,ev,2.1_,1378,22.25017,69.42044
5.0,52.0,100,29.6,0s_e,ev,2.1_,1379,22.25017,69.50006
8.0,50.0,90,25.933333333333334,0s_e,ev,2.1_,1380,22.25017,69.57969
15.0,61.0,100,38.35,0s_e,ev,2.1_,1381,22.25017,69.65931
29.0,88.0,90,52.355555555555554,0s_e,ev,2.1_,1382,22.25017,69.73894
33.0,82.0,100,56.06,0s_e,ev,2.1_,1383,22.25017,69.81856
40.0,80.0,100,59.45,0s_e,ev,2.1_,1384,22.25017,69.89819
37.0,72.0,90,54.422222222222224,0s_e,ev,2.1_,1385,22.25017,69.97781
55.0,123.0,100,79.08,0s_e,ev,2.1_,1386,22.25017,70.05744
64.0,136.0,90,91.95555555555555,0s_e,ev,2.1_,1387,22.25017,70.13706
70.0,133.0,100,100.8,0s_e,ev,2.1_,1388,22.25017,70.21669
79.0,139.0,90,104.42222222222222,0s_e,ev,2.1_,1389,22.25017,70.29631
71.0,113.0,100,92.95,0s_e,ev,2.1_,1390,22.25017,70.37594
74.0,115.0,90,94.38888888888889,0s_e,ev,2.1_,1391,22.25017,70.45556
84.0,132.0,100,108.5,0s_e,ev,2.1_,1392,22.25017,70.53519
103.0,156.0,100,123.41,0s_e,ev,2.1_,1393,22.25017,70.61481
109.0,155.0,90,129.77777777777777,0s_e,ev,2.1_,1394,22.25017,70.69444
121.0,165.0,100,143.97,0s_e,ev,2.1_,1395,22.25017,70.77406
132.0,180.0,90,154.72222222222223,0s_e,ev,2.1_,1396,22.25017,70.85369
156.0,213.0,100,181.74,0s_e,ev,2.1_,1397,22.25017,70.93331
176.0,213.0,90,192.12222222222223,0s_e,ev,2.1_,1398,22.25017,71.01294
198.0,267.0,100,225.26,0s_e,ev,2.1_,1399,22.25017,71.09256
238.0,316.0,90,265.55555555555554,0s_e,ev,2.1_,1400,22.25017,71.17219
182.0,288.0,100,210.63,0s_e,ev,2.1_,1401,22.25017,71.25181
151.0,201.0,100,176.76,0s_e,ev,2.1_,1402,22.25017,71.33144
128.0,174.0,90,151.77777777777777,0s_e,ev,2.1_,1403,22.25017,71.41106
116.0,147.0,100,132.43,0s_e,ev,2.1_,1404,22.25017,71.49069
94.0,138.0,90,115.56666666666666,0s_e,ev,2.1_,1405,22.25017,71.57031
75.0,113.0,100,93.67,0s_e,ev,2.1_,1406,22.25017,71.64994
53.0,84.0,90,68.0111111111111,0s_e,ev,2.1_,1407,22.25017,71.72956
38.0,64.0,100,49.95,0s_e,ev,2.1_,1408,22.25017,71.80919
21.0,45.0,90,31.366666666666667,0s_e,ev,2.1_,1409,22.25017,71.88882
7.0,24.0,100,13.83,0s_e,ev,2.1_,1410,22.25017,71.96844
6.0,10.0,100,8.14,0s_e,ev,2.1_,1411,22.25017,72.04807
6.0,9.0,90,8.055555555555555,0s_e,ev,2.1_,1412,22.25017,72.12769
6.0,10.0,100,6.99,0s_e,ev,2.1_,1413,22.25017,72.20732
5.0,7.0,90,6.2444444444444445,0s_e,ev,2.1_,1414,22.25017,72.28694
2.0,7.0,85,5.117647058823529,0s_e,ev,2.1_,1415,22.25017,72.36657
2.0,5.0,28,3.9642857142857144,0s_e,ev,2.1_,1416,22.25017,72.44619
2.0,5.0,59,3.8813559322033897,0s_e,ev,2.1_,1417,22.25017,72.52582
3.0,13.0,24,6.25,0s_e,ev,2.1_,1418,22.25017,72.60544
3.0,19.0,50,7.96,0s_e,ev,2.1_,1419,22.25017,72.68507
4.0,24.0,68,15.897058823529411,0s_e,ev,2.1_,1420,22.25017,72.76469
5.0,24.0,58,12.172413793103448,0s_e,ev,2.1_,1421,22.25017,72.84432
5.0,28.0,93,16.193548387096776,0s_e,ev,2.1_,1422,22.25017,72.92394
7.0,30.0,90,24.377777777777776,0s_e,ev,2.1_,1423,22.25017,73.00357
26.0,33.0,100,29.92,0s_e,ev,2.1_,1424,22.25017,73.08319
24.0,37.0,90,29.988888888888887,0s_e,ev,2.1_,1425,22.25017,73.16282
26.0,38.0,100,30.94,0s_e,ev,2.1_,1426,22.25017,73.24244
30.0,41.0,90,35.34444444444444,0s_e,ev,2.1_,1427,22.25017,73.32207
37.0,59.0,100,46.09,0s_e,ev,2.1_,1428,22.25017,73.40169
45.0,88.0,100,57.0,0s_e,ev,2.1_,1429,22.25017,73.48132
56.0,87.0,90,68.66666666666667,0s_e,ev,2.1_,1430,22.25017,73.56094
61.0,85.0,100,73.15,0s_e,ev,2.1_,1431,22.25017,73.64057
72.0,90.0,90,81.14444444444445,0s_e,ev,2.1_,1432,22.25017,73.72019
83.0,117.0,100,97.85,0s_e,ev,2.1_,1433,22.25017,73.79982
102.0,224.0,90,127.77777777777777,0s_e,ev,2.1_,1434,22.25017,73.87944
117.0,244.0,100,157.01,0s_e,ev,2.1_,1435,22.25017,73.95907
146.0,217.0,90,183.54444444444445,0s_e,ev,2.1_,1436,22.25017,74.03869
187.0,360.0,100,239.23,0s_e,ev,2.1_,1437,22.25017,74.11832
0.0,32.0,90,11.444444444444445,0s_e,ev,2.1_,1438,22.16957,69.18156
10.0,43.0,81,25.62962962962963,0s_e,ev,2.1_,1439,22.16957,69.26119
22.0,51.0,90,37.06666666666667,0s_e,ev,2.1_,1440,22.16957,69.34081
31.0,49.0,81,39.72839506172839,0s_e,ev,2.1_,1441,22.16957,69.42044
28.0,56.0,90,38.34444444444444,0s_e,ev,2.1_,1442,22.16957,69.50006
40.0,69.0,81,52.24691358024691,0s_e,ev,2.1_,1443,22.16957,69.57969
37.0,73.0,90,57.74444444444445,0s_e,ev,2.1_,1444,22.16957,69.65931
62.0,107.0,81,82.55555555555556,0s_e,ev,2.1_,1445,22.16957,69.73894
68.0,130.0,90,99.75555555555556,0s_e,ev,2.1_,1446,22.16957,69.81856
73.0,127.0,90,93.6,0s_e,ev,2.1_,1447,22.16957,69.89819
68.0,111.0,81,86.66666666666667,0s_e,ev,2.1_,1448,22.16957,69.97781
73.0,153.0,90,101.34444444444445,0s_e,ev,2.1_,1449,22.16957,70.05744
117.0,210.0,81,155.76543209876544,0s_e,ev,2.1_,1450,22.16957,70.13706
120.0,205.0,90,153.46666666666667,0s_e,ev,2.1_,1451,22.16957,70.21669
112.0,211.0,81,138.49382716049382,0s_e,ev,2.1_,1452,22.16957,70.29631
97.0,143.0,90,115.76666666666667,0s_e,ev,2.1_,1453,22.16957,70.37594
97.0,134.0,81,119.70370370370371,0s_e,ev,2.1_,1454,22.16957,70.45556
114.0,157.0,90,135.9,0s_e,ev,2.1_,1455,22.16957,70.53519
136.0,167.0,90,154.04444444444445,0s_e,ev,2.1_,1456,22.16957,70.61481
139.0,182.0,81,161.07407407407408,0s_e,ev,2.1_,1457,22.16957,70.69444
146.0,193.0,90,167.45555555555555,0s_e,ev,2.1_,1458,22.16957,70.77406
158.0,229.0,81,192.02469135802468,0s_e,ev,2.1_,1459,22.16957,70.85369
176.0,229.0,90,204.4111111111111,0s_e,ev,2.1_,1460,22.16957,70.93331
202.0,233.0,81,217.679012345679,0s_e,ev,2.1_,1461,22.16957,71.01294
204.0,275.0,90,241.3,0s_e,ev,2.1_,1462,22.16957,71.09256
236.0,284.0,81,259.3333333333333,0s_e,ev,2.1_,1463,22.16957,71.17219
201.0,284.0,90,238.9111111111111,0s_e,ev,2.1_,1464,22.16957,71.25181
175.0,265.0,90,213.66666666666666,0s_e,ev,2.1_,1465,22.16957,71.33144
150.0,199.0,81,173.59259259259258,0s_e,ev,2.1_,1466,22.16957,71.41106
130.0,170.0,90,149.51111111111112,0s_e,ev,2.1_,1467,22.16957,71.49069
112.0,153.0,81,131.28395061728395,0s_e,ev,2.1_,1468,22.16957,71.57031
80.0,129.0,90,98.74444444444444,0s_e,ev,2.1_,1469,22.16957,71.64994
51.0,88.0,81,68.19753086419753,0s_e,ev,2.1_,1470,22.16957,71.72956
33.0,59.0,90,45.27777777777778,0s_e,ev,2.1_,1471,22.16957,71.80919
18.0,39.0,81,27.48148148148148,0s_e,ev,2.1_,1472,22.16957,71.88882
8.0,18.0,90,11.8,0s_e,ev,2.1_,1473,22.16957,71.96844
6.0,9.0,90,7.4222222222222225,0s_e,ev,2.1_,1474,22.16957,72.04807
5.0,8.0,81,6.716049382716049,0s_e,ev,2.1_,1475,22.16957,72.12769
4.0,8.0,90,5.877777777777778,0s_e,ev,2.1_,1476,22.16957,72.20732
2.0,9.0,11,6.818181818181818,0s_e,ev,2.1_,1477,22.16957,72.52582
5.0,15.0,78,10.371794871794872,0s_e,ev,2.1_,1478,22.16957,72.60544
8.0,16.0,75,13.2,0s_e,ev,2.1_,1479,22.16957,72.68507
5.0,19.0,69,12.18840579710145,0s_e,ev,2.1_,1480,22.16957,72.76469
6.0,25.0,81,16.469135802469136,0s_e,ev,2.1_,1481,22.16957,72.84432
19.0,28.0,90,23.133333333333333,0s_e,ev,2.1_,1482,22.16957,72.92394
21.0,29.0,81,25.0,0s_e,ev,2.1_,1483,22.16957,73.00357
20.0,29.0,90,23.966666666666665,0s_e,ev,2.1_,1484,22.16957,73.08319
22.0,27.0,81,24.814814814814813,0s_e,ev,2.1_,1485,22.16957,73.16282
26.0,32.0,90,29.0,0s_e,ev,2.1_,1486,22.16957,73.24244
31.0,38.0,81,34.4320987654321,0s_e,ev,2.1_,1487,22.16957,73.32207
36.0,49.0,90,41.34444444444444,0s_e,ev,2.1_,1488,22.16957,73.40169
39.0,57.0,90,49.766666666666666,0s_e,ev,2.1_,1489,22.16957,73.48132
43.0,63.0,81,55.123456790123456,0s_e,ev,2.1_,1490,22.16957,73.56094
56.0,73.0,90,64.74444444444444,0s_e,ev,2.1_,1491,22.16957,73.64057
65.0,87.0,81,75.20987654320987,0s_e,ev,2.1_,1492,22.16957,73.72019
81.0,131.0,90,92.27777777777777,0s_e,ev,2.1_,1493,22.16957,73.79982
98.0,239.0,81,128.320987654321,0s_e,ev,2.1_,1494,22.16957,73.87944
114.0,198.0,90,148.34444444444443,0s_e,ev,2.1_,1495,22.16957,73.95907
147.0,218.0,81,173.79012345679013,0s_e,ev,2.1_,1496,22.16957,74.03869
176.0,281.0,90,217.1888888888889,0s_e,ev,2.1_,1497,22.16957,74.11832
213.0,355.0,90,285.5111111111111,0s_e,ev,2.1_,1498,22.16957,74.19794
4.0,27.0,90,11.077777777777778,0s_e,ev,2.1_,1499,22.08897,69.18156
15.0,41.0,81,25.864197530864196,0s_e,ev,2.1_,1500,22.08897,69.26119
30.0,65.0,90,46.977777777777774,0s_e,ev,2.1_,1501,22.08897,69.34081
25.0,68.0,81,40.19753086419753,0s_e,ev,2.1_,1502,22.08897,69.42044
17.0,44.0,90,28.855555555555554,0s_e,ev,2.1_,1503,22.08897,69.50006
34.0,78.0,81,54.97530864197531,0s_e,ev,2.1_,1504,22.08897,69.57969
65.0,96.0,90,80.56666666666666,0s_e,ev,2.1_,1505,22.08897,69.65931
80.0,115.0,81,97.33333333333333,0s_e,ev,2.1_,1506,22.08897,69.73894
85.0,127.0,90,106.32222222222222,0s_e,ev,2.1_,1507,22.08897,69.81856
99.0,176.0,90,121.67777777777778,0s_e,ev,2.1_,1508,22.08897,69.89819
109.0,210.0,81,152.98765432098764,0s_e,ev,2.1_,1509,22.08897,69.97781
118.0,222.0,90,163.77777777777777,0s_e,ev,2.1_,1510,22.08897,70.05744
137.0,204.0,81,166.8395061728395,0s_e,ev,2.1_,1511,22.08897,70.13706
154.0,217.0,90,168.33333333333334,0s_e,ev,2.1_,1512,22.08897,70.21669
131.0,202.0,81,159.35802469135803,0s_e,ev,2.1_,1513,22.08897,70.29631
130.0,194.0,90,149.06666666666666,0s_e,ev,2.1_,1514,22.08897,70.37594
135.0,162.0,81,148.03703703703704,0s_e,ev,2.1_,1515,22.08897,70.45556
123.0,153.0,90,138.45555555555555,0s_e,ev,2.1_,1516,22.08897,70.53519
131.0,166.0,90,149.6888888888889,0s_e,ev,2.1_,1517,22.08897,70.61481
136.0,178.0,81,157.59259259259258,0s_e,ev,2.1_,1518,22.08897,70.69444
152.0,189.0,90,170.17777777777778,0s_e,ev,2.1_,1519,22.08897,70.77406
165.0,206.0,81,183.4814814814815,0s_e,ev,2.1_,1520,22.08897,70.85369
174.0,222.0,90,197.53333333333333,0s_e,ev,2.1_,1521,22.08897,70.93331
175.0,227.0,81,196.1604938271605,0s_e,ev,2.1_,1522,22.08897,71.01294
198.0,273.0,90,228.76666666666668,0s_e,ev,2.1_,1523,22.08897,71.09256
195.0,244.0,81,216.20987654320987,0s_e,ev,2.1_,1524,22.08897,71.17219
202.0,271.0,90,233.5,0s_e,ev,2.1_,1525,22.08897,71.25181
186.0,254.0,90,222.95555555555555,0s_e,ev,2.1_,1526,22.08897,71.33144
142.0,247.0,81,173.87654320987653,0s_e,ev,2.1_,1527,22.08897,71.41106
102.0,172.0,90,133.73333333333332,0s_e,ev,2.1_,1528,22.08897,71.49069
86.0,155.0,81,108.37037037037037,0s_e,ev,2.1_,1529,22.08897,71.57031
66.0,105.0,90,82.72222222222223,0s_e,ev,2.1_,1530,22.08897,71.64994
45.0,86.0,81,62.641975308641975,0s_e,ev,2.1_,1531,22.08897,71.72956
32.0,59.0,90,43.48888888888889,0s_e,ev,2.1_,1532,22.08897,71.80919
11.0,34.0,81,21.753086419753085,0s_e,ev,2.1_,1533,22.08897,71.88882
7.0,15.0,90,8.933333333333334,0s_e,ev,2.1_,1534,22.08897,71.96844
6.0,9.0,90,7.4,0s_e,ev,2.1_,1535,22.08897,72.04807
4.0,9.0,81,7.061728395061729,0s_e,ev,2.1_,1536,22.08897,72.12769
1.0,7.0,88,5.0227272727272725,0s_e,ev,2.1_,1537,22.08897,72.20732
3.0,8.0,39,6.384615384615385,0s_e,ev,2.1_,1538,22.08897,72.52582
6.0,11.0,81,7.901234567901234,0s_e,ev,2.1_,1539,22.08897,72.60544
6.0,13.0,90,8.622222222222222,0s_e,ev,2.1_,1540,22.08897,72.68507
8.0,15.0,90,12.233333333333333,0s_e,ev,2.1_,1541,22.08897,72.76469
12.0,19.0,81,15.234567901234568,0s_e,ev,2.1_,1542,22.08897,72.84432
13.0,22.0,90,17.355555555555554,0s_e,ev,2.1_,1543,22.08897,72.92394
16.0,22.0,81,19.14814814814815,0s_e,ev,2.1_,1544,22.08897,73.00357
18.0,29.0,90,21.91111111111111,0s_e,ev,2.1_,1545,22.08897,73.08319
22.0,30.0,81,26.234567901234566,0s_e,ev,2.1_,1546,22.08897,73.16282
27.0,35.0,90,30.788888888888888,0s_e,ev,2.1_,1547,22.08897,73.24244
32.0,39.0,81,35.72839506172839,0s_e,ev,2.1_,1548,22.08897,73.32207
37.0,44.0,90,40.355555555555554,0s_e,ev,2.1_,1549,22.08897,73.40169
29.0,50.0,90,42.18888888888889,0s_e,ev,2.1_,1550,22.08897,73.48132
38.0,58.0,81,49.76543209876543,0s_e,ev,2.1_,1551,22.08897,73.56094
50.0,105.0,90,66.24444444444444,0s_e,ev,2.1_,1552,22.08897,73.64057
65.0,91.0,81,78.01234567901234,0s_e,ev,2.1_,1553,22.08897,73.72019
81.0,118.0,90,96.33333333333333,0s_e,ev,2.1_,1554,22.08897,73.79982
110.0,226.0,81,138.80246913580248,0s_e,ev,2.1_,1555,22.08897,73.87944
130.0,272.0,90,183.83333333333334,0s_e,ev,2.1_,1556,22.08897,73.95907
169.0,280.0,81,206.9506172839506,0s_e,ev,2.1_,1557,22.08897,74.03869
211.0,331.0,90,253.53333333333333,0s_e,ev,2.1_,1558,22.08897,74.11832
272.0,410.0,90,326.6777777777778,0s_e,ev,2.1_,1559,22.08897,74.19794
5.0,32.0,64,12.953125,0s_e,ev,2.1_,1560,22.00837,69.18156
7.0,35.0,90,18.555555555555557,0s_e,ev,2.1_,1561,22.00837,69.26119
18.0,59.0,100,35.32,0s_e,ev,2.1_,1562,22.00837,69.34081
17.0,57.0,90,31.566666666666666,0s_e,ev,2.1_,1563,22.00837,69.42044
12.0,40.0,100,21.79,0s_e,ev,2.1_,1564,22.00837,69.50006
20.0,72.0,90,44.87777777777778,0s_e,ev,2.1_,1565,22.00837,69.57969
35.0,79.0,100,57.06,0s_e,ev,2.1_,1566,22.00837,69.65931
53.0,99.0,90,73.06666666666666,0s_e,ev,2.1_,1567,22.00837,69.73894
54.0,99.0,100,75.91,0s_e,ev,2.1_,1568,22.00837,69.81856
87.0,218.0,100,115.82,0s_e,ev,2.1_,1569,22.00837,69.89819
120.0,204.0,90,150.13333333333333,0s_e,ev,2.1_,1570,22.00837,69.97781
105.0,183.0,100,134.3,0s_e,ev,2.1_,1571,22.00837,70.05744
105.0,159.0,90,131.61111111111111,0s_e,ev,2.1_,1572,22.00837,70.13706
115.0,230.0,100,164.77,0s_e,ev,2.1_,1573,22.00837,70.21669
104.0,194.0,90,135.5222222222222,0s_e,ev,2.1_,1574,22.00837,70.29631
109.0,153.0,100,128.66,0s_e,ev,2.1_,1575,22.00837,70.37594
111.0,152.0,90,131.96666666666667,0s_e,ev,2.1_,1576,22.00837,70.45556
104.0,141.0,100,121.28,0s_e,ev,2.1_,1577,22.00837,70.53519
116.0,150.0,100,135.36,0s_e,ev,2.1_,1578,22.00837,70.61481
116.0,179.0,90,136.65555555555557,0s_e,ev,2.1_,1579,22.00837,70.69444
135.0,188.0,100,155.74,0s_e,ev,2.1_,1580,22.00837,70.77406
145.0,176.0,90,159.06666666666666,0s_e,ev,2.1_,1581,22.00837,70.85369
155.0,205.0,100,176.72,0s_e,ev,2.1_,1582,22.00837,70.93331
150.0,193.0,90,169.8111111111111,0s_e,ev,2.1_,1583,22.00837,71.01294
160.0,204.0,100,179.6,0s_e,ev,2.1_,1584,22.00837,71.09256
172.0,207.0,90,188.75555555555556,0s_e,ev,2.1_,1585,22.00837,71.17219
191.0,240.0,100,209.48,0s_e,ev,2.1_,1586,22.00837,71.25181
157.0,239.0,100,197.51,0s_e,ev,2.1_,1587,22.00837,71.33144
129.0,181.0,90,153.0222222222222,0s_e,ev,2.1_,1588,22.00837,71.41106
100.0,183.0,100,126.04,0s_e,ev,2.1_,1589,22.00837,71.49069
79.0,118.0,90,93.4,0s_e,ev,2.1_,1590,22.00837,71.57031
59.0,82.0,100,69.51,0s_e,ev,2.1_,1591,22.00837,71.64994
42.0,62.0,90,51.044444444444444,0s_e,ev,2.1_,1592,22.00837,71.72956
24.0,45.0,100,34.08,0s_e,ev,2.1_,1593,22.00837,71.80919
13.0,28.0,90,18.744444444444444,0s_e,ev,2.1_,1594,22.00837,71.88882
8.0,14.0,100,9.99,0s_e,ev,2.1_,1595,22.00837,71.96844
5.0,10.0,100,7.8,0s_e,ev,2.1_,1596,22.00837,72.04807
3.0,8.0,90,6.066666666666666,0s_e,ev,2.1_,1597,22.00837,72.12769
1.0,7.0,73,4.315068493150685,0s_e,ev,2.1_,1598,22.00837,72.20732
5.0,8.0,90,7.066666666666666,0s_e,ev,2.1_,1599,22.00837,72.60544
6.0,9.0,100,7.49,0s_e,ev,2.1_,1600,22.00837,72.68507
5.0,12.0,100,8.15,0s_e,ev,2.1_,1601,22.00837,72.76469
6.0,14.0,90,10.0,0s_e,ev,2.1_,1602,22.00837,72.84432
10.0,18.0,100,14.27,0s_e,ev,2.1_,1603,22.00837,72.92394
15.0,23.0,90,19.0,0s_e,ev,2.1_,1604,22.00837,73.00357
20.0,31.0,100,24.12,0s_e,ev,2.1_,1605,22.00837,73.08319
26.0,34.0,90,30.42222222222222,0s_e,ev,2.1_,1606,22.00837,73.16282
31.0,37.0,100,34.35,0s_e,ev,2.1_,1607,22.00837,73.24244
35.0,41.0,90,37.93333333333333,0s_e,ev,2.1_,1608,22.00837,73.32207
24.0,45.0,100,41.65,0s_e,ev,2.1_,1609,22.00837,73.40169
13.0,47.0,100,37.42,0s_e,ev,2.1_,1610,22.00837,73.48132
17.0,74.0,90,43.56666666666667,0s_e,ev,2.1_,1611,22.00837,73.56094
44.0,88.0,100,55.94,0s_e,ev,2.1_,1612,22.00837,73.64057
57.0,94.0,90,74.3,0s_e,ev,2.1_,1613,22.00837,73.72019
86.0,152.0,100,109.37,0s_e,ev,2.1_,1614,22.00837,73.79982
120.0,267.0,90,176.87777777777777,0s_e,ev,2.1_,1615,22.00837,73.87944
200.0,415.0,100,274.91,0s_e,ev,2.1_,1616,22.00837,73.95907
237.0,552.0,90,370.68888888888887,0s_e,ev,2.1_,1617,22.00837,74.03869
147.0,489.0,100,319.58,0s_e,ev,2.1_,1618,22.00837,74.11832
193.0,725.0,100,479.39,0s_e,ev,2.1_,1619,22.00837,74.19794
6.0,29.0,53,16.88679245283019,0s_e,ev,2.1_,1620,21.92777,69.26119
6.0,40.0,90,20.244444444444444,0s_e,ev,2.1_,1621,21.92777,69.34081
2.0,20.0,81,9.777777777777779,0s_e,ev,2.1_,1622,21.92777,69.42044
4.0,27.0,90,12.077777777777778,0s_e,ev,2.1_,1623,21.92777,69.50006
14.0,39.0,81,26.864197530864196,0s_e,ev,2.1_,1624,21.92777,69.57969
23.0,62.0,90,40.12222222222222,0s_e,ev,2.1_,1625,21.92777,69.65931
36.0,85.0,81,54.111111111111114,0s_e,ev,2.1_,1626,21.92777,69.73894
51.0,89.0,90,68.57777777777778,0s_e,ev,2.1_,1627,21.92777,69.81856
81.0,125.0,90,97.68888888888888,0s_e,ev,2.1_,1628,21.92777,69.89819
100.0,142.0,81,121.11111111111111,0s_e,ev,2.1_,1629,21.92777,69.97781
80.0,117.0,90,97.78888888888889,0s_e,ev,2.1_,1630,21.92777,70.05744
80.0,124.0,81,99.11111111111111,0s_e,ev,2.1_,1631,21.92777,70.13706
92.0,154.0,90,116.5111111111111,0s_e,ev,2.1_,1632,21.92777,70.21669
81.0,145.0,81,105.8395061728395,0s_e,ev,2.1_,1633,21.92777,70.29631
86.0,134.0,90,110.28888888888889,0s_e,ev,2.1_,1634,21.92777,70.37594
100.0,144.0,81,124.39506172839506,0s_e,ev,2.1_,1635,21.92777,70.45556
87.0,122.0,90,101.95555555555555,0s_e,ev,2.1_,1636,21.92777,70.53519
95.0,153.0,90,115.11111111111111,0s_e,ev,2.1_,1637,21.92777,70.61481
105.0,145.0,81,123.71604938271605,0s_e,ev,2.1_,1638,21.92777,70.69444
114.0,150.0,90,132.5,0s_e,ev,2.1_,1639,21.92777,70.77406
129.0,162.0,81,145.33333333333334,0s_e,ev,2.1_,1640,21.92777,70.85369
126.0,166.0,90,144.45555555555555,0s_e,ev,2.1_,1641,21.92777,70.93331
134.0,164.0,81,148.58024691358025,0s_e,ev,2.1_,1642,21.92777,71.01294
147.0,184.0,90,163.36666666666667,0s_e,ev,2.1_,1643,21.92777,71.09256
168.0,216.0,81,186.79012345679013,0s_e,ev,2.1_,1644,21.92777,71.17219
176.0,212.0,90,198.38888888888889,0s_e,ev,2.1_,1645,21.92777,71.25181
137.0,200.0,90,166.25555555555556,0s_e,ev,2.1_,1646,21.92777,71.33144
120.0,247.0,81,158.91358024691357,0s_e,ev,2.1_,1647,21.92777,71.41106
90.0,157.0,90,118.56666666666666,0s_e,ev,2.1_,1648,21.92777,71.49069
72.0,104.0,81,88.93827160493827,0s_e,ev,2.1_,1649,21.92777,71.57031
58.0,84.0,90,72.07777777777778,0s_e,ev,2.1_,1650,21.92777,71.64994
40.0,68.0,81,52.08641975308642,0s_e,ev,2.1_,1651,21.92777,71.72956
19.0,40.0,90,29.92222222222222,0s_e,ev,2.1_,1652,21.92777,71.80919
11.0,22.0,81,16.0,0s_e,ev,2.1_,1653,21.92777,71.88882
8.0,12.0,90,9.466666666666667,0s_e,ev,2.1_,1654,21.92777,71.96844
7.0,9.0,90,7.9222222222222225,0s_e,ev,2.1_,1655,21.92777,72.04807
3.0,9.0,81,6.802469135802469,0s_e,ev,2.1_,1656,21.92777,72.12769
1.0,7.0,68,4.014705882352941,0s_e,ev,2.1_,1657,21.92777,72.20732
0.0,8.0,81,4.864197530864198,0s_e,ev,2.1_,1658,21.92777,72.60544
3.0,8.0,90,5.766666666666667,0s_e,ev,2.1_,1659,21.92777,72.68507
5.0,12.0,90,7.788888888888889,0s_e,ev,2.1_,1660,21.92777,72.76469
6.0,15.0,81,10.197530864197532,0s_e,ev,2.1_,1661,21.92777,72.84432
11.0,18.0,90,14.4,0s_e,ev,2.1_,1662,21.92777,72.92394
16.0,23.0,81,18.753086419753085,0s_e,ev,2.1_,1663,21.92777,73.00357
